gbifID,datetime,decimalLatitude,decimalLongitude,air_temperature_7d,air_temperature_30d,precipitation_amount_7d,precipitation_amount_30d,specific_humidity_7d,specific_humidity_30d,surface_downwelling_shortwave_flux_in_air_7d,surface_downwelling_shortwave_flux_in_air_30d,wind_speed_7d,wind_speed_30d,wind_from_direction_7d,wind_from_direction_30d,relative_humidity_7d,relative_humidity_30d,potential_evapotranspiration_7d,potential_evapotranspiration_30d,burning_index_g_7d,burning_index_g_30d,dead_fuel_moisture_100hr_7d,dead_fuel_moisture_100hr_30d,dead_fuel_moisture_1000hr_7d,dead_fuel_moisture_1000hr_30d
623695927,2011-07-14 00:00:00,46.91046,-121.15371,283.1000061035156,274.70001220703125,0.0,0.0,0.006889999844133854,0.00484999967738986,347.20001220703125,346.3999938964844,4.599999904632568,5.800000190734863,299.0,294.0,69.4000015258789,88.80000305175781,6.900000095367432,4.800000190734863,46.0,39.0,9.199999809265137,12.800000190734863,13.800000190734863,18.5
5177147591,2025-05-16 00:00:00,49.681057,-119.584053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5177084589,2025-05-16 00:00:00,49.681057,-119.584053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5176744928,2025-05-30 00:00:00,45.587803,-121.788404,273.70001220703125,273.70001220703125,19.5,19.5,0.00431999983265996,0.00431999983265996,33.29999923706055,33.29999923706055,6.200000286102295,6.200000286102295,250.0,250.0,88.20000457763672,88.20000457763672,0.5,0.5,0.0,0.0,25.200000762939453,25.200000762939453,35.79999923706055,35.79999923706055
5176649066,2025-05-23 00:00:00,49.218087,-121.067549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5176635814,2025-06-01 00:00:00,49.114089,-121.806525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5168047830,2024-09-13 00:00:00,47.505149,-123.287689,273.8999938964844,273.8999938964844,18.100000381469727,18.100000381469727,0.004879999905824661,0.004879999905824661,54.0,54.0,6.200000286102295,6.200000286102295,247.0,247.0,96.70000457763672,96.70000457763672,0.0,0.0,0.0,0.0,28.5,28.5,35.10000228881836,35.10000228881836
5167990144,2025-05-24 00:00:00,48.687052,-120.545707,265.70001220703125,265.70001220703125,5.0,5.0,0.003920000046491623,0.003920000046491623,53.0,53.0,4.700000286102295,4.700000286102295,246.0,246.0,93.0,93.0,0.0,0.0,0.0,0.0,24.899999618530273,24.899999618530273,28.30000114440918,28.30000114440918
5167880801,2024-09-04 00:00:00,47.925528,-123.823543,274.0,274.0,14.40000057220459,14.40000057220459,0.004350000061094761,0.004350000061094761,52.400001525878906,52.400001525878906,5.0,5.0,229.0,229.0,79.5,79.5,0.6000000238418579,0.6000000238418579,0.0,0.0,28.700000762939453,28.700000762939453,37.79999923706055,37.79999923706055
5167689413,2021-10-16 00:00:00,47.28793,-121.361109,271.0,271.0,28.100000381469727,28.100000381469727,0.004530000034719706,0.004530000034719706,40.29999923706055,40.29999923706055,4.400000095367432,4.400000095367432,261.0,261.0,100.0,100.0,0.10000000149011612,0.10000000149011612,0.0,0.0,28.30000114440918,28.30000114440918,34.10000228881836,34.10000228881836
5167397721,2024-08-23 00:00:00,45.949647,-117.992963,269.79998779296875,269.79998779296875,32.29999923706055,32.29999923706055,0.003999999724328518,0.003999999724328518,22.80000114440918,22.80000114440918,8.300000190734863,8.300000190734863,234.0,234.0,98.80000305175781,98.80000305175781,0.10000000149011612,0.10000000149011612,0.0,0.0,27.80000114440918,27.80000114440918,32.60000228881836,32.60000228881836
5167319527,2024-09-04 00:00:00,47.926417,-123.821434,274.0,274.0,14.40000057220459,14.40000057220459,0.004350000061094761,0.004350000061094761,52.400001525878906,52.400001525878906,5.0,5.0,229.0,229.0,79.5,79.5,0.6000000238418579,0.6000000238418579,0.0,0.0,28.700000762939453,28.700000762939453,37.79999923706055,37.79999923706055
5167304221,2024-08-24 00:00:00,47.914976,-117.130359,269.29998779296875,269.29998779296875,23.200000762939453,23.200000762939453,0.003819999983534217,0.003819999983534217,20.200000762939453,20.200000762939453,2.6000001430511475,2.6000001430511475,204.0,204.0,94.70000457763672,94.70000457763672,0.10000000149011612,0.10000000149011612,0.0,0.0,29.399999618530273,29.399999618530273,30.30000114440918,30.30000114440918
5166832486,2023-07-25 00:00:00,47.270416,-121.163582,270.8999938964844,270.8999938964844,17.100000381469727,17.100000381469727,0.004479999653995037,0.004479999653995037,38.0,38.0,4.400000095367432,4.400000095367432,264.0,264.0,93.80000305175781,93.80000305175781,0.10000000149011612,0.10000000149011612,0.0,0.0,27.899999618530273,27.899999618530273,33.0,33.0
5166792294,2025-05-13 00:00:00,44.955775,-116.103055,268.70001220703125,268.70001220703125,3.5,3.5,0.003599999938160181,0.003599999938160181,33.60000228881836,33.60000228881836,5.599999904632568,5.599999904632568,211.0,211.0,87.5999984741211,87.5999984741211,0.4000000059604645,0.4000000059604645,0.0,0.0,25.399999618530273,25.399999618530273,25.100000381469727,25.100000381469727
5159141061,1995-05-28 00:00:00,45.6416995,-118.7671122,295.70001220703125,288.0,0.0,13.199999809265137,0.005189999938011169,0.006300000008195639,299.3000183105469,186.0,3.299999952316284,2.799999952316284,12.0,354.0,27.700000762939453,100.0,5.099999904632568,2.799999952316284,30.0,0.0,10.300000190734863,19.0,17.80000114440918,18.200000762939453
5154560685,2008-08-27 00:00:00,44.49719,-121.80263,280.0,277.79998779296875,24.700000762939453,0.0,0.006969999987632036,0.005979999899864197,130.1999969482422,325.70001220703125,7.300000190734863,2.200000047683716,205.0,309.0,49.70000076293945,35.20000076293945,2.5,5.800000190734863,0.0,40.0,18.700000762939453,10.199999809265137,14.699999809265137,10.800000190734863
5153518082,2025-05-04 00:00:00,45.814587,-121.946022,275.6000061035156,275.6000061035156,10.90000057220459,10.90000057220459,0.004809999838471413,0.004809999838471413,30.399999618530273,30.399999618530273,4.599999904632568,4.599999904632568,243.0,243.0,79.20000457763672,79.20000457763672,0.699999988079071,0.699999988079071,0.0,0.0,26.399999618530273,26.399999618530273,35.70000076293945,35.70000076293945
5153014396,2021-10-03 00:00:00,45.337455,-121.670195,270.79998779296875,270.79998779296875,23.0,23.0,0.0035500000230968,0.0035500000230968,36.0,36.0,10.100000381469727,10.100000381469727,251.0,251.0,78.70000457763672,78.70000457763672,0.9000000357627869,0.9000000357627869,0.0,0.0,23.600000381469727,23.600000381469727,34.79999923706055,34.79999923706055
5141070538,2011-08-05 00:00:00,44.495225,-116.085744,278.3999938964844,279.20001220703125,0.0,0.0,0.004410000052303076,0.005690000019967556,330.20001220703125,351.1000061035156,1.7000000476837158,2.299999952316284,204.0,158.0,57.20000076293945,70.0999984741211,6.400000095367432,7.400000095367432,40.0,35.0,8.199999809265137,9.0,10.699999809265137,14.40000057220459
5140895694,2025-04-27 00:00:00,48.484888,-116.572561,269.29998779296875,269.29998779296875,4.099999904632568,4.099999904632568,0.003920000046491623,0.003920000046491623,19.600000381469727,19.600000381469727,3.1000001430511475,3.1000001430511475,186.0,186.0,96.5999984741211,96.5999984741211,0.10000000149011612,0.10000000149011612,0.0,0.0,25.700000762939453,25.700000762939453,27.30000114440918,27.30000114440918
5140237943,2008-07-21 00:00:00,44.43371,-122.05117,284.3999938964844,285.29998779296875,0.0,0.0,0.0063299997709691525,0.0057299998588860035,336.1000061035156,216.1999969482422,3.5,5.5,26.0,192.0,23.80000114440918,32.79999923706055,9.0,7.800000190734863,51.0,42.0,6.900000095367432,9.100000381469727,12.699999809265137,19.899999618530273
5139947659,2022-08-30 00:00:00,44.185553,-121.83553,271.0,271.0,27.30000114440918,27.30000114440918,0.0036700000055134296,0.0036700000055134296,56.0,56.0,5.900000095367432,5.900000095367432,239.0,239.0,81.0999984741211,81.0999984741211,0.699999988079071,0.699999988079071,0.0,0.0,24.399999618530273,24.399999618530273,33.10000228881836,33.10000228881836
5133898134,2024-07-29 00:00:00,44.348358,-121.997271,272.8999938964844,272.8999938964844,13.90000057220459,13.90000057220459,0.004489999730139971,0.004489999730139971,45.10000228881836,45.10000228881836,7.0,7.0,232.0,232.0,88.70000457763672,88.70000457763672,0.4000000059604645,0.4000000059604645,0.0,0.0,26.399999618530273,26.399999618530273,34.400001525878906,34.400001525878906
5133812627,2025-03-30 00:00:00,48.247745,-116.501358,270.0,270.0,5.0,5.0,0.004540000110864639,0.004540000110864639,18.700000762939453,18.700000762939453,3.5,3.5,206.0,206.0,100.0,100.0,0.10000000149011612,0.10000000149011612,0.0,0.0,26.0,26.0,27.200000762939453,27.200000762939453
5133726676,2023-08-21 00:00:00,46.701168,-112.344933,267.29998779296875,267.29998779296875,0.5,0.5,0.0033499998971819878,0.0033499998971819878,54.20000076293945,54.20000076293945,4.200000286102295,4.200000286102295,214.0,214.0,86.0999984741211,86.0999984741211,0.30000001192092896,0.30000001192092896,0.0,0.0,16.80000114440918,16.80000114440918,15.90000057220459,15.90000057220459
5133458461,2024-07-06 00:00:00,44.18095,-121.820725,269.29998779296875,269.29998779296875,27.30000114440918,27.30000114440918,0.003389999968931079,0.003389999968931079,57.79999923706055,57.79999923706055,5.700000286102295,5.700000286102295,239.0,239.0,74.0,74.0,0.800000011920929,0.800000011920929,0.0,0.0,23.0,23.0,31.600000381469727,31.600000381469727
